 ,Label,IntDen,RawIntDen
219,set1.tif:exp4266,25615491.33,262394847
220,set1.tif:exp4266,25611646.1,262355458
221,set1.tif:exp4282,25606914.66,262306991
222,set1.tif:exp4282,25608965.6,262328000
223,set1.tif:exp4282,25617718.19,262417658
224,set1.tif:exp4282,25613981.71,262379383
225,set1.tif:exp4282,25605113.73,262288543
226,set1.tif:exp4282,25634537.66,262589950
227,set1.tif:exp4282,25604656.57,262283860
228,set1.tif:exp4282,25614282.58,262382465
229,set1.tif:exp4282,25613950.86,262379067
230,set1.tif:exp4282,25610393.42,262342626
231,set1.tif:exp4282lab,25307064.9,259235450
232,set1.tif:exp4282lab,25312101.9,259287047
233,set1.tif:exp4282lab,25320888.46,259377053
234,set1.tif:exp4282lab,25323331.25,259402076
235,set1.tif:exp4282lab,25311784.72,259283798
236,set1.tif:exp4282lab,25350337.28,259678715
237,set1.tif:exp4282lab,25301674.22,259180230
238,set1.tif:exp4282lab,25342634.23,259599808
239,set1.tif:exp4282lab,25329876.51,259469123
240,set1.tif:exp4282lab,25056070.62,256664365
