 ,Label,IntDen,RawIntDen
113,set2.tif:exp4103,25526333.24,262299028
114,set2.tif:exp4103,25524588.63,262281101
115,set2.tif:exp4103,25527611.9,262312167
116,set2.tif:exp4103,25529748.41,262334121
117,set2.tif:exp4103,25526715.7,262302958
118,set2.tif:exp4103,25529820.23,262334859
119,set2.tif:exp4103,25543503.19,262475460
120,set2.tif:exp4103,25528415.45,262320424
121,set2.tif:exp4107,25541184.5,262451634
122,set2.tif:exp4107,25532134.06,262358635
123,set2.tif:exp4107,25579489.33,262845240
124,set2.tif:exp4107,25526277.38,262298454
125,set2.tif:exp4107,25534432.31,262382251
126,set2.tif:exp4107,25528954.69,262325965
127,set2.tif:exp4107,25530845.37,262345393
128,set2.tif:exp4107,25527346.51,262309440
129,set2.tif:exp4107,25525800.72,262293556
130,set2.tif:exp4107,25528871.09,262325106
131,set2.tif:exp4107,25530686.75,262343763
132,set2.tif:exp4107,25527714.86,262313225
133,set2.tif:exp4107,25531041.96,262347413
134,set2.tif:exp4107,25544834.4,262489139
135,set2.tif:exp4107,25529125.58,262327721
136,set2.tif:exp4111,25540890.6,262448614
137,set2.tif:exp4111,25531934.65,262356586
138,set2.tif:exp4111,25578860.46,262838778
139,set2.tif:exp4111,25526237.48,262298044
140,set2.tif:exp4111,25534149.6,262379346
141,set2.tif:exp4111,25528627.7,262322605
142,set2.tif:exp4111,25530467.88,262341514
143,set2.tif:exp4111,25526921.92,262305077
144,set2.tif:exp4111,25525455.44,262290008
145,set2.tif:exp4111,25528439.88,262320675
146,set2.tif:exp4111,25530564.13,262342503
147,set2.tif:exp4111,25527551.07,262311542
148,set2.tif:exp4111,25530800.22,262344929
149,set2.tif:exp4111,25544009.93,262480667
150,set2.tif:exp4111,25528754.8,262323911
151,set2.tif:exp4115,25540694.61,262446600
152,set2.tif:exp4115,25532603.42,262363458
153,set2.tif:exp4115,25580240.91,262852963
154,set2.tif:exp4115,25526610.79,262301880
155,set2.tif:exp4115,25534795.3,262385981
156,set2.tif:exp4115,25529064.36,262327092
157,set2.tif:exp4115,25530440.34,262341231
158,set2.tif:exp4115,25527396.73,262309956
159,set2.tif:exp4115,25525780.48,262293348
160,set2.tif:exp4115,25528999.84,262326429
161,set2.tif:exp4115,25530995.44,262346935
162,set2.tif:exp4115,25527951.15,262315653
163,set2.tif:exp4115,25531296.64,262350030
164,set2.tif:exp4115,25545065.05,262491509
165,set2.tif:exp4115,25528969.97,262326122
166,set2.tif:exp4119,25540220.38,262441727
167,set2.tif:exp4119,25533035.61,262367899
168,set2.tif:exp4119,25580742.58,262858118
169,set2.tif:exp4119,25526731.56,262303121
170,set2.tif:exp4119,25534273,262380614
171,set2.tif:exp4119,25529937.3,262336062
172,set2.tif:exp4119,25530948.63,262346454
173,set2.tif:exp4119,25527875.34,262314874
174,set2.tif:exp4119,25525808.02,262293631
175,set2.tif:exp4119,25529029.23,262326731
176,set2.tif:exp4119,25531550.34,262352637
177,set2.tif:exp4119,25527859.18,262314708
178,set2.tif:exp4119,25531591.9,262353064
179,set2.tif:exp4119,25544840.63,262489203
180,set2.tif:exp4119,25529089.18,262327347
181,set2.tif:exp4123,25538558.48,262424650
182,set2.tif:exp4123,25532444.6,262361826
183,set2.tif:exp4123,25578420.97,262834262
184,set2.tif:exp4123,25526173.15,262297383
185,set2.tif:exp4123,25534861.09,262386657
186,set2.tif:exp4123,25529314.18,262329659
187,set2.tif:exp4123,25530506.71,262341913
188,set2.tif:exp4123,25527705.03,262313124
189,set2.tif:exp4123,25525530.56,262290780
190,set2.tif:exp4123,25528636.94,262322700
191,set2.tif:exp4123,25531145.6,262348478
192,set2.tif:exp4123,25527394.88,262309937
193,set2.tif:exp4123,25531227.64,262349321
194,set2.tif:exp4123,25544035.91,262480934
195,set2.tif:exp4123,25528896.88,262325371
196,set2.tif:exp4124,25540094.06,262440429
197,set2.tif:exp4124,25533000.67,262367540
198,set2.tif:exp4124,25581186.55,262862680
199,set2.tif:exp4124,25526349.69,262299197
200,set2.tif:exp4124,25534995.97,262388043
201,set2.tif:exp4124,25529570.71,262332295
202,set2.tif:exp4124,25530922.55,262346186
203,set2.tif:exp4124,25528048.27,262316651
204,set2.tif:exp4124,25525911.76,262294697
205,set2.tif:exp4124,25529003.25,262326464
206,set2.tif:exp4124,25531619.63,262353349
207,set2.tif:exp4124,25527486.65,262310880
208,set2.tif:exp4124,25531408.65,262351181
209,set2.tif:exp4124,25544205.92,262482681
210,set2.tif:exp4124,25529452.17,262331077
211,set2.tif:exp4125,25538376.01,262422775
212,set2.tif:exp4125,25532695.97,262364409
213,set2.tif:exp4125,25576707.89,262816659
214,set2.tif:exp4125,25526379.47,262299503
215,set2.tif:exp4125,25534685.43,262384852
216,set2.tif:exp4125,25529186.4,262328346
217,set2.tif:exp4125,25530790.39,262344828
218,set2.tif:exp4125,25528067.64,262316850
219,set2.tif:exp4125,25525558.11,262291063
220,set2.tif:exp4125,25528742.34,262323783
221,set2.tif:exp4125,25531154.75,262348572
222,set2.tif:exp4125,25527261.16,262308563
223,set2.tif:exp4125,25531087.7,262347883
224,set2.tif:exp4125,25543162.78,262471962
225,set2.tif:exp4125,25529069.72,262327147
226,set2.tif:exp4126,25536986.22,262408494
227,set2.tif:exp4126,25532008.52,262357345
228,set2.tif:exp4126,25575052.52,262799649
229,set2.tif:exp4126,25525596.64,262291459
230,set2.tif:exp4126,25533851.81,262376286
231,set2.tif:exp4126,25528668.09,262323020
232,set2.tif:exp4126,25529875.51,262335427
233,set2.tif:exp4126,25527376.97,262309753
234,set2.tif:exp4126,25524859.56,262283885
235,set2.tif:exp4126,25528033.77,262316502
236,set2.tif:exp4126,25530520.43,262342054
237,set2.tif:exp4126,25526553.86,262301295
238,set2.tif:exp4126,25530174.95,262338504
239,set2.tif:exp4126,25542258.99,262462675
240,set2.tif:exp4126,25528357.45,262319828
241,set2.tif:exp4127,25536806.57,262406648
242,set2.tif:exp4127,25532998.72,262367520
243,set2.tif:exp4127,25575096.89,262800105
244,set2.tif:exp4127,25526443.11,262300157
245,set2.tif:exp4127,25534578.97,262383758
246,set2.tif:exp4127,25529253.74,262329038
247,set2.tif:exp4127,25530597.12,262342842
248,set2.tif:exp4127,25528368.93,262319946
249,set2.tif:exp4127,25525706.61,262292589
250,set2.tif:exp4127,25529048.6,262326930
251,set2.tif:exp4127,25531372.64,262350811
252,set2.tif:exp4127,25527308.07,262309045
253,set2.tif:exp4127,25531044.88,262347443
254,set2.tif:exp4127,25542446.62,262464603
255,set2.tif:exp4127,25528909.24,262325498
256,set2.tif:exp4128,25535833.2,262396646
257,set2.tif:exp4128,25532726.43,262364722
258,set2.tif:exp4128,25575017.68,262799291
259,set2.tif:exp4128,25526013.55,262295743
260,set2.tif:exp4128,25534049.07,262378313
261,set2.tif:exp4128,25528666.82,262323007
262,set2.tif:exp4128,25530085.42,262337584
263,set2.tif:exp4128,25528076.3,262316939
264,set2.tif:exp4128,25525467.7,262290134
265,set2.tif:exp4128,25528874.69,262325143
266,set2.tif:exp4128,25530948.14,262346449
267,set2.tif:exp4128,25526917.15,262305028
268,set2.tif:exp4128,25530583.88,262342706
269,set2.tif:exp4128,25542219.96,262462274
270,set2.tif:exp4128,25528572.33,262322036
271,set2.tif:exp4129,25535208.03,262390222
272,set2.tif:exp4129,25532365.57,262361014
273,set2.tif:exp4129,25575463.68,262803874
274,set2.tif:exp4129,25526083.62,262296463
275,set2.tif:exp4129,25534233,262380203
276,set2.tif:exp4129,25528737.77,262323736
277,set2.tif:exp4129,25529736.44,262333998
278,set2.tif:exp4129,25527870.86,262314828
279,set2.tif:exp4129,25525380.5,262289238
280,set2.tif:exp4129,25528523.47,262321534
281,set2.tif:exp4129,25531034.76,262347339
282,set2.tif:exp4129,25526944.98,262305314
283,set2.tif:exp4129,25530931.5,262346278
284,set2.tif:exp4129,25542137.05,262461422
285,set2.tif:exp4129,25528649.69,262322831
286,set2.tif:exp4130,25534830.83,262386346
287,set2.tif:exp4130,25532408.59,262361456
288,set2.tif:exp4130,25574346.77,262792397
289,set2.tif:exp4130,25525993.12,262295533
290,set2.tif:exp4130,25534121.57,262379058
291,set2.tif:exp4130,25528366.21,262319918
292,set2.tif:exp4130,25529976.81,262336468
293,set2.tif:exp4130,25528021.31,262316374
294,set2.tif:exp4130,25525452.13,262289974
295,set2.tif:exp4130,25528744.68,262323807
296,set2.tif:exp4130,25531138.11,262348401
297,set2.tif:exp4130,25526833.84,262304172
298,set2.tif:exp4130,25531047.99,262347475
299,set2.tif:exp4130,25541784.76,262457802
300,set2.tif:exp4130,25528369.71,262319954
301,set2.tif:exp4131,25534648.36,262384471
302,set2.tif:exp4131,25532188.75,262359197
303,set2.tif:exp4131,25572267.38,262771030
304,set2.tif:exp4131,25526143.08,262297074
305,set2.tif:exp4131,25533626.91,262373975
306,set2.tif:exp4131,25528392.97,262320193
307,set2.tif:exp4131,25529587.93,262332472
308,set2.tif:exp4131,25527892.46,262315050
309,set2.tif:exp4131,25525428.58,262289732
310,set2.tif:exp4131,25528812.02,262324499
311,set2.tif:exp4131,25531058.79,262347586
312,set2.tif:exp4131,25527036.17,262306251
313,set2.tif:exp4131,25530647.72,262343362
314,set2.tif:exp4131,25541253.79,262452346
315,set2.tif:exp4131,25528482.89,262321117
316,set2.tif:exp4132,25533906.41,262376847
317,set2.tif:exp4132,25532003.65,262357295
318,set2.tif:exp4132,25569985.28,262747580
319,set2.tif:exp4132,25526219.48,262297859
320,set2.tif:exp4132,25533671.67,262374435
321,set2.tif:exp4132,25528255.56,262318781
322,set2.tif:exp4132,25529610.51,262332704
323,set2.tif:exp4132,25528195.32,262318162
324,set2.tif:exp4132,25525326.49,262288683
325,set2.tif:exp4132,25528577.48,262322089
326,set2.tif:exp4132,25530967.51,262346648
327,set2.tif:exp4132,25526987.7,262305753
328,set2.tif:exp4132,25530778.61,262344707
329,set2.tif:exp4132,25541093.41,262450698
330,set2.tif:exp4132,25528440.75,262320684
331,set2.tif:exp4133,25533739.99,262375137
332,set2.tif:exp4133,25531765.51,262354848
333,set2.tif:exp4133,25568572.91,262733067
334,set2.tif:exp4133,25525999.73,262295601
335,set2.tif:exp4133,25533457.38,262372233
336,set2.tif:exp4133,25528119.02,262317378
337,set2.tif:exp4133,25529527.21,262331848
338,set2.tif:exp4133,25527884.48,262314968
339,set2.tif:exp4133,25525401.23,262289451
340,set2.tif:exp4133,25528526,262321560
341,set2.tif:exp4133,25531009.94,262347084
342,set2.tif:exp4133,25526736.14,262303168
343,set2.tif:exp4133,25530656.19,262343449
344,set2.tif:exp4133,25540646.53,262446106
345,set2.tif:exp4133,25528258.28,262318809
346,set2.tif:exp4134,25533498.16,262372652
347,set2.tif:exp4134,25531465.29,262351763
348,set2.tif:exp4134,25568081.75,262728020
349,set2.tif:exp4134,25526013.36,262295741
350,set2.tif:exp4134,25533296.52,262370580
351,set2.tif:exp4134,25527919.62,262315329
352,set2.tif:exp4134,25529524.09,262331816
353,set2.tif:exp4134,25528204.66,262318258
354,set2.tif:exp4134,25525216.91,262287557
355,set2.tif:exp4134,25528454.77,262320828
356,set2.tif:exp4134,25531131.78,262348336
357,set2.tif:exp4134,25526739.35,262303201
358,set2.tif:exp4134,25530672.64,262343618
359,set2.tif:exp4134,25540558.07,262445197
360,set2.tif:exp4134,25528147.83,262317674
361,set2.tif:exp4135,25533470.52,262372368
362,set2.tif:exp4135,25531501.59,262352136
363,set2.tif:exp4135,25568110.16,262728312
364,set2.tif:exp4135,25526042.16,262296037
365,set2.tif:exp4135,25532940.14,262366918
366,set2.tif:exp4135,25528033.48,262316499
367,set2.tif:exp4135,25529558.84,262332173
368,set2.tif:exp4135,25528054.21,262316712
369,set2.tif:exp4135,25525366.68,262289096
370,set2.tif:exp4135,25528518.7,262321485
371,set2.tif:exp4135,25531204.48,262349083
372,set2.tif:exp4135,25526754.72,262303359
373,set2.tif:exp4135,25530426.32,262341087
374,set2.tif:exp4135,25540195.56,262441472
375,set2.tif:exp4135,25528312,262319361
376,set2.tif:exp4136,25533403.86,262371683
377,set2.tif:exp4136,25531412.93,262351225
378,set2.tif:exp4136,25569054.92,262738020
379,set2.tif:exp4136,25526087.51,262296503
380,set2.tif:exp4136,25533126.5,262368833
381,set2.tif:exp4136,25527838.84,262314499
382,set2.tif:exp4136,25529521.27,262331787
383,set2.tif:exp4136,25528326.89,262319514
384,set2.tif:exp4136,25525201.24,262287396
385,set2.tif:exp4136,25528441.14,262320688
386,set2.tif:exp4136,25531241.94,262349468
387,set2.tif:exp4136,25526881.14,262304658
388,set2.tif:exp4136,25530665.73,262343547
389,set2.tif:exp4136,25540021.17,262439680
390,set2.tif:exp4136,25528163.59,262317836
391,set2.tif:exp4137,25534004.5,262377855
392,set2.tif:exp4137,25531419.55,262351293
393,set2.tif:exp4137,25569819.26,262745874
394,set2.tif:exp4137,25526012.58,262295733
395,set2.tif:exp4137,25532991.62,262367447
396,set2.tif:exp4137,25528115.81,262317345
397,set2.tif:exp4137,25529606.23,262332660
398,set2.tif:exp4137,25528251.37,262318738
399,set2.tif:exp4137,25525261.19,262288012
400,set2.tif:exp4137,25528474.23,262321028
401,set2.tif:exp4137,25531285.06,262349911
402,set2.tif:exp4137,25526780.71,262303626
403,set2.tif:exp4137,25530575.9,262342624
404,set2.tif:exp4137,25540007.35,262439538
405,set2.tif:exp4137,25528383.33,262320094
406,set2.tif:exp4138,25533552.85,262373214
407,set2.tif:exp4138,25531598.81,262353135
408,set2.tif:exp4138,25568771.34,262735106
409,set2.tif:exp4138,25525862.13,262294187
410,set2.tif:exp4138,25532771.39,262365184
411,set2.tif:exp4138,25527776.95,262313863
412,set2.tif:exp4138,25529395.44,262330494
413,set2.tif:exp4138,25528211.47,262318328
414,set2.tif:exp4138,25525423.42,262289679
415,set2.tif:exp4138,25528646.19,262322795
416,set2.tif:exp4138,25531362.62,262350708
417,set2.tif:exp4138,25526749.86,262303309
418,set2.tif:exp4138,25530518.19,262342031
419,set2.tif:exp4138,25539754.81,262436943
420,set2.tif:exp4138,25528035.81,262316523
421,set2.tif:exp4139,25533219.93,262369793
422,set2.tif:exp4139,25531341.21,262350488
423,set2.tif:exp4139,25567476.43,262721800
424,set2.tif:exp4139,25525846.55,262294027
425,set2.tif:exp4139,25532821.99,262365704
426,set2.tif:exp4139,25527757.78,262313666
427,set2.tif:exp4139,25529455.97,262331116
428,set2.tif:exp4139,25528199.79,262318208
429,set2.tif:exp4139,25525079.5,262286145
430,set2.tif:exp4139,25528426.45,262320537
431,set2.tif:exp4139,25531182.39,262348856
432,set2.tif:exp4139,25526635.02,262302129
433,set2.tif:exp4139,25530684.22,262343737
434,set2.tif:exp4139,25539444.37,262433753
435,set2.tif:exp4139,25528093.23,262317113
436,set2.tif:exp4140,25533250.58,262370108
437,set2.tif:exp4140,25530803.72,262344965
438,set2.tif:exp4140,25566190.67,262708588
439,set2.tif:exp4140,25525554.7,262291028
440,set2.tif:exp4140,25532726.43,262364722
441,set2.tif:exp4140,25527862.78,262314745
442,set2.tif:exp4140,25529596.5,262332560
443,set2.tif:exp4140,25528470.34,262320988
444,set2.tif:exp4140,25525155.79,262286929
445,set2.tif:exp4140,25527896.16,262315088
446,set2.tif:exp4140,25530695.02,262343848
447,set2.tif:exp4140,25526226.68,262297933
448,set2.tif:exp4140,25530692.68,262343824
449,set2.tif:exp4140,25539251.48,262431771
450,set2.tif:exp4140,25528122.52,262317414
451,set2.tif:exp4141,25533199.1,262369579
452,set2.tif:exp4141,25531526.89,262352396
453,set2.tif:exp4141,25566335.48,262710076
454,set2.tif:exp4141,25525795.46,262293502
455,set2.tif:exp4141,25532718.06,262364636
456,set2.tif:exp4141,25527990.27,262316055
457,set2.tif:exp4141,25529641.75,262333025
458,set2.tif:exp4141,25528403.28,262320299
459,set2.tif:exp4141,25525282.4,262288230
460,set2.tif:exp4141,25528709.15,262323442
461,set2.tif:exp4141,25531252.84,262349580
462,set2.tif:exp4141,25526681.74,262302609
463,set2.tif:exp4141,25530719.25,262344097
464,set2.tif:exp4141,25539260.34,262431862
465,set2.tif:exp4141,25528237.94,262318600
466,set2.tif:exp4142,25532980.72,262367335
467,set2.tif:exp4142,25531416.63,262351263
468,set2.tif:exp4142,25566660.33,262713414
469,set2.tif:exp4142,25525868.84,262294256
470,set2.tif:exp4142,25532696.84,262364418
471,set2.tif:exp4142,25527999.71,262316152
472,set2.tif:exp4142,25529683.11,262333450
473,set2.tif:exp4142,25528552.38,262321831
474,set2.tif:exp4142,25525200.66,262287390
475,set2.tif:exp4142,25528528.14,262321582
476,set2.tif:exp4142,25531569.71,262352836
477,set2.tif:exp4142,25526746.06,262303270
478,set2.tif:exp4142,25530705.92,262343960
479,set2.tif:exp4142,25539323.01,262432506
480,set2.tif:exp4142,25528343.34,262319683
481,set2.tif:exp4143,25532843.31,262365923
482,set2.tif:exp4143,25531444.37,262351548
483,set2.tif:exp4143,25566624.22,262713043
484,set2.tif:exp4143,25525684.42,262292361
485,set2.tif:exp4143,25532479.24,262362182
486,set2.tif:exp4143,25527927.99,262315415
487,set2.tif:exp4143,25529556.21,262332146
488,set2.tif:exp4143,25528365.82,262319914
489,set2.tif:exp4143,25525134.19,262286707
490,set2.tif:exp4143,25528458.85,262320870
491,set2.tif:exp4143,25531549.37,262352627
492,set2.tif:exp4143,25526581.69,262301581
493,set2.tif:exp4143,25530702.22,262343922
494,set2.tif:exp4143,25539263.84,262431898
495,set2.tif:exp4143,25528143.06,262317625
496,set2.tif:exp4144,25533041.64,262367961
497,set2.tif:exp4144,25531424.12,262351340
498,set2.tif:exp4144,25566490.9,262711673
499,set2.tif:exp4144,25525870.88,262294277
500,set2.tif:exp4144,25532267.48,262360006
501,set2.tif:exp4144,25527726.73,262313347
502,set2.tif:exp4144,25529720.09,262333830
503,set2.tif:exp4144,25528636.85,262322699
504,set2.tif:exp4144,25525454.56,262289999
505,set2.tif:exp4144,25528583.23,262322148
506,set2.tif:exp4144,25531690.77,262354080
507,set2.tif:exp4144,25526760.85,262303422
508,set2.tif:exp4144,25530549.53,262342353
509,set2.tif:exp4144,25539113.29,262430351
510,set2.tif:exp4144,25528022.38,262316385
511,set2.tif:exp4145,25532886.32,262366365
512,set2.tif:exp4145,25531491.27,262352030
513,set2.tif:exp4145,25565947.96,262706094
514,set2.tif:exp4145,25526059.97,262296220
515,set2.tif:exp4145,25532309.13,262360434
516,set2.tif:exp4145,25527777.73,262313871
517,set2.tif:exp4145,25529497.33,262331541
518,set2.tif:exp4145,25528556.95,262321878
519,set2.tif:exp4145,25525272.28,262288126
520,set2.tif:exp4145,25528499.63,262321289
521,set2.tif:exp4145,25531764.05,262354833
522,set2.tif:exp4145,25526555.9,262301316
523,set2.tif:exp4145,25530696.19,262343860
524,set2.tif:exp4145,25538909.9,262428261
525,set2.tif:exp4145,25527991.14,262316064
526,set2.tif:exp4146,25532761.56,262365083
527,set2.tif:exp4146,25531161.46,262348641
528,set2.tif:exp4146,25565138.18,262697773
529,set2.tif:exp4146,25525643.55,262291941
530,set2.tif:exp4146,25532331.03,262360659
531,set2.tif:exp4146,25527750.28,262313589
532,set2.tif:exp4146,25529646.91,262333078
533,set2.tif:exp4146,25528781.36,262324184
534,set2.tif:exp4146,25525254.57,262287944
535,set2.tif:exp4146,25528513.74,262321434
536,set2.tif:exp4146,25531652.63,262353688
537,set2.tif:exp4146,25526501.41,262300756
538,set2.tif:exp4146,25530575.71,262342622
539,set2.tif:exp4146,25538458.15,262423619
540,set2.tif:exp4146,25527836.41,262314474
541,set2.tif:exp4147,25532902.77,262366534
542,set2.tif:exp4147,25531096.36,262347972
543,set2.tif:exp4147,25564713.58,262693410
544,set2.tif:exp4147,25525740.87,262292941
545,set2.tif:exp4147,25532388.25,262361247
546,set2.tif:exp4147,25527849.64,262314610
547,set2.tif:exp4147,25529546.57,262332047
548,set2.tif:exp4147,25528693.39,262323280
549,set2.tif:exp4147,25525184.02,262287219
550,set2.tif:exp4147,25528514.03,262321437
551,set2.tif:exp4147,25531936.99,262356610
552,set2.tif:exp4147,25526587.53,262301641
553,set2.tif:exp4147,25530712.34,262344026
554,set2.tif:exp4147,25538307.4,262422070
555,set2.tif:exp4147,25527802.35,262314124
556,set2.tif:exp4148,25532523.03,262362632
557,set2.tif:exp4148,25531125.16,262348268
558,set2.tif:exp4148,25564296.67,262689126
559,set2.tif:exp4148,25525845.87,262294020
560,set2.tif:exp4148,25532375.31,262361114
561,set2.tif:exp4148,25527925.75,262315392
562,set2.tif:exp4148,25529538.59,262331965
563,set2.tif:exp4148,25528911.28,262325519
564,set2.tif:exp4148,25525318.31,262288599
565,set2.tif:exp4148,25528579.92,262322114
566,set2.tif:exp4148,25532092.6,262358209
567,set2.tif:exp4148,25526675.02,262302540
568,set2.tif:exp4148,25530727.43,262344181
569,set2.tif:exp4148,25537991.22,262418821
570,set2.tif:exp4148,25527959.03,262315734
571,set2.tif:exp4149,25531858.06,262355799
572,set2.tif:exp4149,25530787.37,262344797
573,set2.tif:exp4149,25563036.21,262676174
574,set2.tif:exp4149,25525021.5,262285549
575,set2.tif:exp4149,25531583.63,262352979
576,set2.tif:exp4149,25527242.48,262308371
577,set2.tif:exp4149,25528978.34,262326208
578,set2.tif:exp4149,25528040.78,262316574
579,set2.tif:exp4149,25524711.44,262282363
580,set2.tif:exp4149,25528090.9,262317089
581,set2.tif:exp4149,25531209.44,262349134
582,set2.tif:exp4149,25525867.77,262294245
583,set2.tif:exp4149,25529837.75,262335039
584,set2.tif:exp4149,25537156.52,262410244
585,set2.tif:exp4149,25527183.89,262307769
586,set2.tif:exp4150,25532300.18,262360342
587,set2.tif:exp4150,25531088.86,262347895
588,set2.tif:exp4150,25563254.3,262678415
589,set2.tif:exp4150,25525692.4,262292443
590,set2.tif:exp4150,25532532.18,262362726
591,set2.tif:exp4150,25527755.83,262313646
592,set2.tif:exp4150,25529560,262332185
593,set2.tif:exp4150,25528666.04,262322999
594,set2.tif:exp4150,25525303.33,262288445
595,set2.tif:exp4150,25528570.28,262322015
596,set2.tif:exp4150,25531764.35,262354836
597,set2.tif:exp4150,25526482.23,262300559
598,set2.tif:exp4150,25530611.33,262342988
599,set2.tif:exp4150,25537629.29,262415102
600,set2.tif:exp4150,25527647.42,262312532
601,set2.tif:exp4151,25532152.35,262358823
602,set2.tif:exp4151,25531064.53,262347645
603,set2.tif:exp4151,25562541.65,262671092
604,set2.tif:exp4151,25525777.17,262293314
605,set2.tif:exp4151,25532662.2,262364062
606,set2.tif:exp4151,25527834.37,262314453
607,set2.tif:exp4151,25529652.75,262333138
608,set2.tif:exp4151,25528813.87,262324518
609,set2.tif:exp4151,25525272.38,262288127
610,set2.tif:exp4151,25528596.85,262322288
611,set2.tif:exp4151,25531628.98,262353445
612,set2.tif:exp4151,25526535.08,262301102
613,set2.tif:exp4151,25530694.82,262343846
614,set2.tif:exp4151,25537590.56,262414704
615,set2.tif:exp4151,25527777.43,262313868
616,set2.tif:exp4152,25532002.97,262357288
