 ,Label,IntDen,RawIntDen
1,set2:exp30 copy,262327500,262327500
2,set2:exp30 copy,262327500,262327500
3,set2:exp30 copy,262327500,262327500
4,set2:exp30 copy,262327500,262327500
5,set2:exp30 copy,377271000,377271000
6,set2:exp30 copy,262327500,262327500
7,set2:exp30 copy,262327500,262327500
8,set2:exp30 copy,262239018,262239018
9,set2:exp30 copy,262232893,262232893
10,set2:exp30 copy,262223200,262223200
11,set2:exp30 copy,262258958,262258958
12,set2:exp30 copy,262359902,262359902
13,set2:exp30 copy,262310766,262310766
14,set2:exp31 copy,262335852,262335852
15,set2:exp31 copy,262260291,262260291
16,set2:exp31 copy,262314226,262314226
17,set2:exp31 copy,262572691,262572691
18,set2:exp31 copy,377187885,377187885
19,set2:exp31 copy,262277099,262277099
20,set2:exp31 copy,262281913,262281913
21,set2:exp31 copy,262413960,262413960
22,set2:exp31 copy,262413960,262413960
23,set2:exp31 copy,262413960,262413960
24,set2:exp31 copy,262413960,262413960
25,set2:exp31 copy,262413960,262413960
26,set2:exp31 copy,262413960,262413960
27,set2:exp33 copy,262398240,262398240
28,set2:exp33 copy,262398240,262398240
29,set2:exp33 copy,262398240,262398240
30,set2:exp33 copy,262398240,262398240
31,set2:exp33 copy,377372736,377372736
32,set2:exp33 copy,262398240,262398240
33,set2:exp33 copy,262398240,262398240
34,set2:exp33 copy,262252072,262252072
35,set2:exp33 copy,262248436,262248436
36,set2:exp33 copy,262233339,262233339
37,set2:exp33 copy,262270286,262270286
38,set2:exp33 copy,262358911,262358911
39,set2:exp33 copy,262322460,262322460
40,set2:exp37 copy,263152800,263152800
41,set2:exp37 copy,263152800,263152800
42,set2:exp37 copy,263152800,263152800
43,set2:exp37 copy,263152800,263152800
44,set2:exp37 copy,378457920,378457920
45,set2:exp37 copy,263152800,263152800
46,set2:exp37 copy,263152800,263152800
47,set2:exp37 copy,262266399,262266399
48,set2:exp37 copy,262268069,262268069
49,set2:exp37 copy,262249626,262249626
50,set2:exp37 copy,262281630,262281630
51,set2:exp37 copy,262368866,262368866
52,set2:exp37 copy,262331330,262331330
53,set2:exp38 copy,262346735,262346735
54,set2:exp38 copy,262266588,262266588
55,set2:exp38 copy,262322572,262322572
56,set2:exp38 copy,262587451,262587451
57,set2:exp38 copy,377209316,377209316
58,set2:exp38 copy,262287135,262287135
59,set2:exp38 copy,262283350,262283350
60,set2:exp38 copy,262508280,262508280
61,set2:exp38 copy,262508280,262508280
62,set2:exp38 copy,262508280,262508280
63,set2:exp38 copy,262508280,262508280
64,set2:exp38 copy,262257853,262257853
65,set2:exp38 copy,262227486,262227486
66,set2:exp311 copy,263537940,263537940
67,set2:exp311 copy,263537940,263537940
68,set2:exp311 copy,263537940,263537940
69,set2:exp311 copy,263537940,263537940
70,set2:exp311 copy,379011816,379011816
71,set2:exp311 copy,263537940,263537940
72,set2:exp311 copy,263537940,263537940
73,set2:exp311 copy,262270781,262270781
74,set2:exp311 copy,262270990,262270990
75,set2:exp311 copy,262253143,262253143
76,set2:exp311 copy,262280211,262280211
77,set2:exp311 copy,262365351,262365351
78,set2:exp311 copy,262328690,262328690
79,set2:exp312 copy,262360281,262360281
80,set2:exp312 copy,262280118,262280118
81,set2:exp312 copy,262332834,262332834
82,set2:exp312 copy,262657615,262657615
83,set2:exp312 copy,377243391,377243391
84,set2:exp312 copy,262292989,262292989
85,set2:exp312 copy,262292036,262292036
86,set2:exp312 copy,265054920,265054920
87,set2:exp312 copy,265054920,265054920
88,set2:exp312 copy,265054920,265054920
89,set2:exp312 copy,265054920,265054920
90,set2:exp312 copy,265054920,265054920
91,set2:exp312 copy,265054920,265054920
92,set2:exp315 copy,262657620,262657620
93,set2:exp315 copy,262657620,262657620
94,set2:exp315 copy,262657620,262657620
95,set2:exp315 copy,262657620,262657620
96,set2:exp315 copy,377745768,377745768
97,set2:exp315 copy,262657620,262657620
98,set2:exp315 copy,262657620,262657620
99,set2:exp315 copy,262272731,262272731
100,set2:exp315 copy,262275181,262275181
101,set2:exp315 copy,262253355,262253355
102,set2:exp315 copy,262280066,262280066
103,set2:exp315 copy,262365937,262365937
104,set2:exp315 copy,262333520,262333520
105,set2:exp316 copy,262371782,262371782
106,set2:exp316 copy,262287851,262287851
107,set2:exp316 copy,262337469,262337469
108,set2:exp316 copy,262724088,262724088
109,set2:exp316 copy,377283030,377283030
110,set2:exp316 copy,262296536,262296536
111,set2:exp316 copy,262298917,262298917
112,set2:exp316 copy,262759800,262759800
113,set2:exp316 copy,262759800,262759800
114,set2:exp316 copy,262759800,262759800
115,set2:exp316 copy,262759800,262759800
116,set2:exp316 copy,262759800,262759800
117,set2:exp316 copy,262759800,262759800
118,set2:exp319 copy,263467200,263467200
119,set2:exp319 copy,263467200,263467200
120,set2:exp319 copy,263467200,263467200
121,set2:exp319 copy,263467200,263467200
122,set2:exp319 copy,378910080,378910080
123,set2:exp319 copy,263467200,263467200
124,set2:exp319 copy,263467200,263467200
125,set2:exp319 copy,262272050,262272050
126,set2:exp319 copy,262277364,262277364
127,set2:exp319 copy,262258523,262258523
128,set2:exp319 copy,262280393,262280393
129,set2:exp319 copy,262363657,262363657
130,set2:exp319 copy,262329929,262329929
131,set2:exp320 copy,262376383,262376383
132,set2:exp320 copy,262289355,262289355
133,set2:exp320 copy,262338645,262338645
134,set2:exp320 copy,262720235,262720235
135,set2:exp320 copy,377307297,377307297
136,set2:exp320 copy,262295928,262295928
137,set2:exp320 copy,262298797,262298797
138,set2:exp320 copy,263687280,263687280
139,set2:exp320 copy,263687280,263687280
140,set2:exp320 copy,263687280,263687280
141,set2:exp320 copy,263687280,263687280
142,set2:exp320 copy,262238008,262238008
143,set2:exp320 copy,262238260,262238260
144,set2:exp324 copy,263773740,263773740
145,set2:exp324 copy,263773740,263773740
146,set2:exp324 copy,263773740,263773740
147,set2:exp324 copy,263773740,263773740
148,set2:exp324 copy,379350936,379350936
149,set2:exp324 copy,263773740,263773740
150,set2:exp324 copy,263773740,263773740
151,set2:exp324 copy,262273544,262273544
152,set2:exp324 copy,262281155,262281155
153,set2:exp324 copy,262259168,262259168
154,set2:exp324 copy,262279120,262279120
155,set2:exp324 copy,262371083,262371083
156,set2:exp324 copy,262334542,262334542
157,set2:exp325,262382454,262382454
158,set2:exp325,262290430,262290430
159,set2:exp325,262337586,262337586
160,set2:exp325,262727854,262727854
161,set2:exp325,377320139,377320139
162,set2:exp325,262295902,262295902
163,set2:exp325,262300913,262300913
164,set2:exp325,263349300,263349300
165,set2:exp325,263349300,263349300
166,set2:exp325,263349300,263349300
167,set2:exp325,263349300,263349300
168,set2:exp325,262893837,262893837
169,set2:exp325,262240049,262240049
170,set2:exp327,263310000,263310000
171,set2:exp327,263310000,263310000
172,set2:exp327,263310000,263310000
173,set2:exp327,263310000,263310000
174,set2:exp327,378684000,378684000
175,set2:exp327,263310000,263310000
176,set2:exp327,263310000,263310000
177,set2:exp327,262278401,262278401
178,set2:exp327,262283600,262283600
179,set2:exp327,262263129,262263129
180,set2:exp327,262280658,262280658
181,set2:exp327,262377560,262377560
182,set2:exp327,262345768,262345768
183,set2:exp328,262381919,262381919
184,set2:exp328,262294835,262294835
185,set2:exp328,262340855,262340855
186,set2:exp328,262719109,262719109
187,set2:exp328,377322451,377322451
188,set2:exp328,262297354,262297354
189,set2:exp328,262305538,262305538
190,set2:exp328,263907360,263907360
191,set2:exp328,263907360,263907360
192,set2:exp328,263907360,263907360
193,set2:exp328,263907360,263907360
194,set2:exp328,262242795,262242795
195,set2:exp328,262243607,262243607
196,set2:exp339,263365020,263365020
197,set2:exp339,263365020,263365020
198,set2:exp339,263365020,263365020
199,set2:exp339,263365020,263365020
200,set2:exp339,378763128,378763128
201,set2:exp339,263365020,263365020
202,set2:exp339,263365020,263365020
203,set2:exp339,262287937,262287937
204,set2:exp339,262286595,262286595
205,set2:exp339,262275263,262275263
206,set2:exp339,262291187,262291187
207,set2:exp339,262396497,262396497
208,set2:exp339,262349485,262349485
209,set2:exp340,262400101,262400101
210,set2:exp340,262301792,262301792
211,set2:exp340,262352010,262352010
212,set2:exp340,262733620,262733620
213,set2:exp340,377316877,377316877
214,set2:exp340,262303761,262303761
215,set2:exp340,262309897,262309897
216,set2:exp340,265691580,265691580
217,set2:exp340,265691580,265691580
218,set2:exp340,265691580,265691580
219,set2:exp340,265691580,265691580
220,set2:exp340,265561744,265561744
221,set2:exp340,262634547,262634547
222,set2:exp344,262395524,262395524
223,set2:exp344,262295684,262295684
224,set2:exp344,262352252,262352252
225,set2:exp344,262732837,262732837
226,set2:exp344,377306768,377306768
227,set2:exp344,262306321,262306321
228,set2:exp344,262309952,262309952
229,set2:exp344,262286868,262286868
230,set2:exp344,262286313,262286313
231,set2:exp344,262275978,262275978
232,set2:exp344,262291392,262291392
233,set2:exp344,262406003,262406003
234,set2:exp344,262355907,262355907
235,set2:exp345,262395182,262395182
236,set2:exp345,262295830,262295830
237,set2:exp345,262351749,262351749
238,set2:exp345,262730651,262730651
239,set2:exp345,377308704,377308704
240,set2:exp345,262306848,262306848
241,set2:exp345,262309131,262309131
242,set2:exp345,262290151,262290151
243,set2:exp345,262287739,262287739
244,set2:exp345,262276397,262276397
245,set2:exp345,262293423,262293423
246,set2:exp345,262417423,262417423
247,set2:exp345,262359127,262359127
248,set2:exp346,262391155,262391155
249,set2:exp346,262294928,262294928
250,set2:exp346,262348696,262348696
251,set2:exp346,262698640,262698640
252,set2:exp346,377302250,377302250
253,set2:exp346,262304737,262304737
254,set2:exp346,262307886,262307886
255,set2:exp346,262285587,262285587
256,set2:exp346,262286642,262286642
257,set2:exp346,262275516,262275516
258,set2:exp346,262291723,262291723
259,set2:exp346,262407860,262407860
260,set2:exp346,262357908,262357908
261,set2:exp347,262391991,262391991
262,set2:exp347,262297120,262297120
263,set2:exp347,262350202,262350202
264,set2:exp347,262691383,262691383
265,set2:exp347,377295068,377295068
266,set2:exp347,262303189,262303189
267,set2:exp347,262306570,262306570
268,set2:exp347,262288159,262288159
269,set2:exp347,262286912,262286912
270,set2:exp347,262276409,262276409
271,set2:exp347,262289507,262289507
272,set2:exp347,262406896,262406896
273,set2:exp347,262357236,262357236
274,set2:exp348,262386730,262386730
275,set2:exp348,262290913,262290913
276,set2:exp348,262348746,262348746
277,set2:exp348,262684610,262684610
278,set2:exp348,377282992,377282992
279,set2:exp348,262298373,262298373
280,set2:exp348,262302271,262302271
281,set2:exp348,262284307,262284307
282,set2:exp348,262282020,262282020
283,set2:exp348,262274077,262274077
284,set2:exp348,262284929,262284929
285,set2:exp348,262400614,262400614
286,set2:exp348,262353837,262353837
287,set2:exp349,262386913,262386913
288,set2:exp349,262288707,262288707
289,set2:exp349,262347655,262347655
290,set2:exp349,262683925,262683925
291,set2:exp349,377279132,377279132
292,set2:exp349,262296508,262296508
293,set2:exp349,262298121,262298121
294,set2:exp349,262282849,262282849
295,set2:exp349,262279833,262279833
296,set2:exp349,262271711,262271711
297,set2:exp349,262284286,262284286
298,set2:exp349,262397105,262397105
299,set2:exp349,262350755,262350755
300,set2:exp350,262385183,262385183
301,set2:exp350,262287230,262287230
302,set2:exp350,262347285,262347285
303,set2:exp350,262680975,262680975
304,set2:exp350,377275089,377275089
305,set2:exp350,262294082,262294082
306,set2:exp350,262295883,262295883
307,set2:exp350,262281461,262281461
308,set2:exp350,262280371,262280371
309,set2:exp350,262271891,262271891
310,set2:exp350,262283209,262283209
311,set2:exp350,262393873,262393873
312,set2:exp350,262349997,262349997
313,set2:exp351,262386369,262386369
314,set2:exp351,262290715,262290715
315,set2:exp351,262346216,262346216
316,set2:exp351,262671767,262671767
317,set2:exp351,377275124,377275124
318,set2:exp351,262296405,262296405
319,set2:exp351,262296503,262296503
320,set2:exp351,262282631,262282631
321,set2:exp351,262283234,262283234
322,set2:exp351,262272868,262272868
323,set2:exp351,262286205,262286205
324,set2:exp351,262395654,262395654
325,set2:exp351,262350024,262350024
326,set2:exp352,262383851,262383851
327,set2:exp352,262289552,262289552
328,set2:exp352,262349065,262349065
329,set2:exp352,262659996,262659996
330,set2:exp352,377270528,377270528
331,set2:exp352,262296245,262296245
332,set2:exp352,262295522,262295522
333,set2:exp352,262280641,262280641
334,set2:exp352,262281630,262281630
335,set2:exp352,262272028,262272028
336,set2:exp352,262285005,262285005
337,set2:exp352,262394430,262394430
338,set2:exp352,262349995,262349995
339,set2:exp353,262387693,262387693
340,set2:exp353,262290313,262290313
341,set2:exp353,262342413,262342413
342,set2:exp353,262649562,262649562
343,set2:exp353,377268643,377268643
344,set2:exp353,262296505,262296505
345,set2:exp353,262295523,262295523
346,set2:exp353,262284189,262284189
347,set2:exp353,262282598,262282598
348,set2:exp353,262272289,262272289
349,set2:exp353,262284628,262284628
350,set2:exp353,262391745,262391745
351,set2:exp353,262350116,262350116
352,set2:exp354,262386838,262386838
353,set2:exp354,262291925,262291925
354,set2:exp354,262342208,262342208
355,set2:exp354,262641932,262641932
356,set2:exp354,377265834,377265834
357,set2:exp354,262297021,262297021
358,set2:exp354,262295653,262295653
359,set2:exp354,262282156,262282156
360,set2:exp354,262284719,262284719
361,set2:exp354,262273966,262273966
362,set2:exp354,262284552,262284552
363,set2:exp354,262390386,262390386
364,set2:exp354,262350569,262350569
365,set2:exp355,262387871,262387871
366,set2:exp355,262290332,262290332
367,set2:exp355,262341630,262341630
368,set2:exp355,262636445,262636445
369,set2:exp355,377266246,377266246
370,set2:exp355,262297031,262297031
371,set2:exp355,262297488,262297488
372,set2:exp355,262284569,262284569
373,set2:exp355,262283230,262283230
374,set2:exp355,262275808,262275808
375,set2:exp355,262286886,262286886
376,set2:exp355,262390219,262390219
377,set2:exp355,262352403,262352403
378,set2:exp356,262386264,262386264
379,set2:exp356,262288373,262288373
380,set2:exp356,262341208,262341208
381,set2:exp356,262634175,262634175
382,set2:exp356,377264978,377264978
383,set2:exp356,262296500,262296500
384,set2:exp356,262295898,262295898
385,set2:exp356,262282449,262282449
386,set2:exp356,262281704,262281704
387,set2:exp356,262275794,262275794
388,set2:exp356,262286947,262286947
389,set2:exp356,262391270,262391270
390,set2:exp356,262351045,262351045
391,set2:exp357,262380624,262380624
392,set2:exp357,262283061,262283061
393,set2:exp357,262335363,262335363
394,set2:exp357,262629870,262629870
395,set2:exp357,377255926,377255926
396,set2:exp357,262290689,262290689
397,set2:exp357,262292333,262292333
398,set2:exp357,262277377,262277377
399,set2:exp357,262276691,262276691
400,set2:exp357,262271863,262271863
401,set2:exp357,262281319,262281319
402,set2:exp357,262387273,262387273
403,set2:exp357,262347846,262347846
404,set2:exp358,262387728,262387728
405,set2:exp358,262288619,262288619
406,set2:exp358,262340747,262340747
407,set2:exp358,262627554,262627554
408,set2:exp358,377265270,377265270
409,set2:exp358,262297548,262297548
410,set2:exp358,262296883,262296883
411,set2:exp358,262284727,262284727
412,set2:exp358,262282824,262282824
413,set2:exp358,262277008,262277008
414,set2:exp358,262289230,262289230
415,set2:exp358,262392892,262392892
416,set2:exp358,262354819,262354819
417,set2:exp359,262386844,262386844
418,set2:exp359,262289192,262289192
419,set2:exp359,262340968,262340968
420,set2:exp359,262624234,262624234
421,set2:exp359,377262327,377262327
422,set2:exp359,262297240,262297240
423,set2:exp359,262296942,262296942
424,set2:exp359,262284239,262284239
425,set2:exp359,262284073,262284073
426,set2:exp359,262278823,262278823
427,set2:exp359,262287538,262287538
428,set2:exp359,262394038,262394038
429,set2:exp359,262354352,262354352
430,set2:exp360,262387959,262387959
431,set2:exp360,262289830,262289830
432,set2:exp360,262345154,262345154
433,set2:exp360,262626869,262626869
434,set2:exp360,377265960,377265960
435,set2:exp360,262298490,262298490
436,set2:exp360,262297744,262297744
437,set2:exp360,262287418,262287418
438,set2:exp360,262285608,262285608
439,set2:exp360,262282638,262282638
440,set2:exp360,262290292,262290292
441,set2:exp360,262396208,262396208
442,set2:exp360,262356672,262356672
443,set2:exp361,262389906,262389906
444,set2:exp361,262290720,262290720
445,set2:exp361,262343198,262343198
446,set2:exp361,262627794,262627794
447,set2:exp361,377263046,377263046
448,set2:exp361,262298133,262298133
449,set2:exp361,262299458,262299458
450,set2:exp361,262287178,262287178
451,set2:exp361,262286354,262286354
452,set2:exp361,262282388,262282388
453,set2:exp361,262289731,262289731
454,set2:exp361,262397090,262397090
455,set2:exp361,262360254,262360254
456,set2:exp362,262388739,262388739
457,set2:exp362,262287556,262287556
458,set2:exp362,262340589,262340589
459,set2:exp362,262627820,262627820
460,set2:exp362,377260603,377260603
461,set2:exp362,262296192,262296192
462,set2:exp362,262297551,262297551
463,set2:exp362,262285629,262285629
464,set2:exp362,262283971,262283971
465,set2:exp362,262280083,262280083
466,set2:exp362,262288807,262288807
467,set2:exp362,262394732,262394732
468,set2:exp362,262359500,262359500
469,set2:exp363,262390612,262390612
470,set2:exp363,262287450,262287450
471,set2:exp363,262342153,262342153
472,set2:exp363,262624449,262624449
473,set2:exp363,377258314,377258314
474,set2:exp363,262296623,262296623
475,set2:exp363,262296447,262296447
476,set2:exp363,262286344,262286344
477,set2:exp363,262284060,262284060
478,set2:exp363,262282902,262282902
479,set2:exp363,262287712,262287712
480,set2:exp363,262395221,262395221
481,set2:exp363,262360005,262360005
482,set2:exp364,262390290,262390290
483,set2:exp364,262287700,262287700
484,set2:exp364,262341779,262341779
485,set2:exp364,262621382,262621382
486,set2:exp364,377259003,377259003
487,set2:exp364,262296360,262296360
488,set2:exp364,262295460,262295460
489,set2:exp364,262285944,262285944
490,set2:exp364,262284302,262284302
491,set2:exp364,262282892,262282892
492,set2:exp364,262289063,262289063
493,set2:exp364,262394863,262394863
494,set2:exp364,262359529,262359529
495,set2:exp365,262391077,262391077
496,set2:exp365,262289666,262289666
497,set2:exp365,262341906,262341906
498,set2:exp365,262620641,262620641
499,set2:exp365,377258040,377258040
500,set2:exp365,262297338,262297338
501,set2:exp365,262298700,262298700
502,set2:exp365,262285325,262285325
503,set2:exp365,262285134,262285134
504,set2:exp365,262283118,262283118
505,set2:exp365,262289356,262289356
506,set2:exp365,262395772,262395772
507,set2:exp365,262365069,262365069
508,set2:exp366,262393455,262393455
509,set2:exp366,262289112,262289112
510,set2:exp366,262344157,262344157
511,set2:exp366,262620712,262620712
512,set2:exp366,377260001,377260001
513,set2:exp366,262296342,262296342
514,set2:exp366,262296867,262296867
515,set2:exp366,262285187,262285187
516,set2:exp366,262284925,262284925
517,set2:exp366,262285140,262285140
518,set2:exp366,262289994,262289994
519,set2:exp366,262393361,262393361
520,set2:exp366,262364508,262364508
521,set2:exp367,262395483,262395483
522,set2:exp367,262287046,262287046
523,set2:exp367,262343737,262343737
524,set2:exp367,262616146,262616146
525,set2:exp367,377259193,377259193
526,set2:exp367,262295503,262295503
527,set2:exp367,262297577,262297577
528,set2:exp367,262286359,262286359
529,set2:exp367,262283493,262283493
530,set2:exp367,262284518,262284518
531,set2:exp367,262289380,262289380
532,set2:exp367,262392443,262392443
533,set2:exp367,262364949,262364949
534,set2:exp368,262394171,262394171
535,set2:exp368,262289390,262289390
536,set2:exp368,262343178,262343178
537,set2:exp368,262612139,262612139
538,set2:exp368,377258943,377258943
539,set2:exp368,262297324,262297324
540,set2:exp368,262297333,262297333
541,set2:exp368,262285498,262285498
542,set2:exp368,262286139,262286139
543,set2:exp368,262284823,262284823
544,set2:exp368,262289889,262289889
545,set2:exp368,262393066,262393066
546,set2:exp368,262365935,262365935
547,set2:exp369,262395187,262395187
548,set2:exp369,262289482,262289482
549,set2:exp369,262344409,262344409
550,set2:exp369,262607784,262607784
551,set2:exp369,377257638,377257638
552,set2:exp369,262296796,262296796
553,set2:exp369,262298505,262298505
554,set2:exp369,262287339,262287339
555,set2:exp369,262285473,262285473
556,set2:exp369,262285892,262285892
557,set2:exp369,262290146,262290146
558,set2:exp369,262392328,262392328
559,set2:exp369,262368348,262368348
560,set2:exp370,262395555,262395555
561,set2:exp370,262289387,262289387
562,set2:exp370,262344171,262344171
563,set2:exp370,262606728,262606728
564,set2:exp370,377255064,377255064
565,set2:exp370,262296492,262296492
566,set2:exp370,262297861,262297861
567,set2:exp370,262287007,262287007
568,set2:exp370,262285415,262285415
569,set2:exp370,262285873,262285873
570,set2:exp370,262288576,262288576
571,set2:exp370,262391774,262391774
572,set2:exp370,262367658,262367658
573,set2:exp371,262396760,262396760
574,set2:exp371,262290530,262290530
575,set2:exp371,262343686,262343686
576,set2:exp371,262604276,262604276
577,set2:exp371,377255239,377255239
578,set2:exp371,262296535,262296535
579,set2:exp371,262298321,262298321
580,set2:exp371,262287570,262287570
581,set2:exp371,262286246,262286246
582,set2:exp371,262286027,262286027
583,set2:exp371,262289201,262289201
584,set2:exp371,262391690,262391690
585,set2:exp371,262368711,262368711
586,set2:exp372,262399479,262399479
587,set2:exp372,262289888,262289888
588,set2:exp372,262344675,262344675
589,set2:exp372,262599774,262599774
590,set2:exp372,377255292,377255292
591,set2:exp372,262296498,262296498
592,set2:exp372,262297720,262297720
593,set2:exp372,262287217,262287217
594,set2:exp372,262285583,262285583
595,set2:exp372,262287109,262287109
596,set2:exp372,262290157,262290157
597,set2:exp372,262390640,262390640
598,set2:exp372,262368131,262368131
599,set2:exp373,262397786,262397786
600,set2:exp373,262287871,262287871
601,set2:exp373,262345211,262345211
602,set2:exp373,262592270,262592270
603,set2:exp373,377253038,377253038
604,set2:exp373,262296823,262296823
605,set2:exp373,262298352,262298352
606,set2:exp373,262286608,262286608
607,set2:exp373,262283463,262283463
608,set2:exp373,262287556,262287556
609,set2:exp373,262289360,262289360
610,set2:exp373,262390184,262390184
611,set2:exp373,262368875,262368875
612,set2:exp374,262396763,262396763
613,set2:exp374,262289448,262289448
614,set2:exp374,262345404,262345404
615,set2:exp374,262587822,262587822
616,set2:exp374,377250195,377250195
617,set2:exp374,262297190,262297190
618,set2:exp374,262298045,262298045
619,set2:exp374,262286728,262286728
620,set2:exp374,262284946,262284946
621,set2:exp374,262286764,262286764
622,set2:exp374,262287303,262287303
623,set2:exp374,262389256,262389256
624,set2:exp374,262368839,262368839
625,set2:exp376,262407979,262407979
626,set2:exp376,262289299,262289299
627,set2:exp376,262345613,262345613
628,set2:exp376,262627493,262627493
629,set2:exp376,377260131,377260131
630,set2:exp376,262295500,262295500
631,set2:exp376,262301051,262301051
632,set2:exp376,262290283,262290283
