 ,Label,IntDen,RawIntDen
71,set2.tif:exp513,25527239.170,262308337
72,set2.tif:exp513,25544673.828,262487489
73,set2.tif:exp513,25526464.035,262300372
74,set2.tif:exp513,25525689.094,262292409
75,set2.tif:exp513,25530231.981,262339090.000
76,set2.tif:exp513,25534092.087,262378755.000
77,set2.tif:exp513,25538897.439,262428133
78,set2.tif:exp513,25553152.728,262574615
79,set2.tif:exp513,25562487.343,262670534
80,set2.tif:exp513,25525907.475,262294653
81,set2.tif:exp513,25526009.270,262295699.000
82,set2.tif:exp513,25524962.131,262284939
83,set2.tif:exp513,25523750.915,262272493
84,set2.tif:exp513,25526121.282,262296850
85,set2.tif:exp513,25527411.131,262310104.000
86,set2.tif:exp513,25525092.926,262286283.000
87,set2.tif:exp513,25526066.687,262296289
88,set2.tif:exp513,25525194.039,262287322
89,set2.tif:exp517,25570224.585,262750039.000
90,set2.tif:exp517,25541602.287,262455927
91,set2.tif:exp517,25526819.926,262304029
92,set2.tif:exp517,25531851.737,262355734.000
93,set2.tif:exp517,25527324.518,262309214
94,set2.tif:exp517,25545089.763,262491763.000
95,set2.tif:exp517,25527028.088,262306168
96,set2.tif:exp517,25526041.384,262296029
97,set2.tif:exp517,25530488.413,262341725
98,set2.tif:exp517,25534642.516,262384411
99,set2.tif:exp517,25538937.923,262428549.000
100,set2.tif:exp517,25549295.444,262534979
101,set2.tif:exp517,25561457.040,262659947.000
102,set2.tif:exp517,25526338.593,262299083.000
103,set2.tif:exp517,25526486.515,262300603
104,set2.tif:exp517,25525246.785,262287864
105,set2.tif:exp517,25523932.024,262274354
106,set2.tif:exp517,25526347.935,262299179
107,set2.tif:exp517,25527665.908,262312722.000
108,set2.tif:exp517,25525159.297,262286965.000
109,set2.tif:exp517,25526278.061,262298461
110,set2.tif:exp517,25525362.788,262289056
111,set2.tif:exp521,25570408.905,262751933.000
112,set2.tif:exp521,25545414.902,262495104
113,set2.tif:exp521,25526787.519,262303696
114,set2.tif:exp521,25531986.911,262357123.000
115,set2.tif:exp521,25527385.342,262309839.000
116,set2.tif:exp521,25544426.738,262484950
117,set2.tif:exp521,25526445.253,262300179
118,set2.tif:exp521,25525543.410,262290912.000
119,set2.tif:exp521,25530014.087,262336851
120,set2.tif:exp521,25534845.812,262386500
121,set2.tif:exp521,25539316.879,262432443.000
122,set2.tif:exp521,25548837.078,262530269.000
123,set2.tif:exp521,25561493.534,262660322
124,set2.tif:exp521,25526264.436,262298321
125,set2.tif:exp521,25526354.845,262299250
126,set2.tif:exp521,25524961.645,262284934
127,set2.tif:exp521,25523673.353,262271696.000
128,set2.tif:exp521,25525874.095,262294310
129,set2.tif:exp521,25527059.425,262306490.000
130,set2.tif:exp521,25524740.344,262282660
131,set2.tif:exp521,25525826.993,262293826.000
132,set2.tif:exp521,25525044.073,262285781
133,set2.tif:exp525,25568253.415,262729784
134,set2.tif:exp525,25543869.010,262479219.000
135,set2.tif:exp525,25526902.062,262304873.000
136,set2.tif:exp525,25532800.487,262365483
137,set2.tif:exp525,25527335.515,262309327
138,set2.tif:exp525,25544440.363,262485090
139,set2.tif:exp525,25526762.411,262303438.000
140,set2.tif:exp525,25525924.895,262294832
141,set2.tif:exp525,25530693.753,262343835
142,set2.tif:exp525,25535533.848,262393570
143,set2.tif:exp525,25540520.017,262444806
144,set2.tif:exp525,25548207.822,262523803
145,set2.tif:exp525,25560822.334,262653425
146,set2.tif:exp525,25526627.431,262302051.000
147,set2.tif:exp525,25526812.627,262303954
148,set2.tif:exp525,25525257.296,262287972
149,set2.tif:exp525,25524048.026,262275546
150,set2.tif:exp525,25526261.322,262298289
151,set2.tif:exp525,25527342.522,262309399.000
152,set2.tif:exp525,25525156.475,262286936
153,set2.tif:exp525,25526179.283,262297446
154,set2.tif:exp525,25525320.844,262288625
155,set2.tif:exp529,25571255.958,262760637.000
156,set2.tif:exp529,25546703.874,262508349
157,set2.tif:exp529,25527441.883,262310420.000
158,set2.tif:exp529,25533061.687,262368167
159,set2.tif:exp529,25528023.940,262316401.000
160,set2.tif:exp529,25543788.918,262478396.000
161,set2.tif:exp529,25527016.118,262306045
162,set2.tif:exp529,25526249.450,262298167
163,set2.tif:exp529,25531280.871,262349868
164,set2.tif:exp529,25535988.225,262398239
165,set2.tif:exp529,25541476.455,262454634.000
166,set2.tif:exp529,25548053.671,262522219.000
167,set2.tif:exp529,25561159.443,262656889.000
168,set2.tif:exp529,25527098.644,262306893.000
169,set2.tif:exp529,25527168.615,262307612.000
170,set2.tif:exp529,25525551.293,262290993
171,set2.tif:exp529,25524314.677,262278286
172,set2.tif:exp529,25526590.159,262301668.000
173,set2.tif:exp529,25527610.243,262312150
174,set2.tif:exp529,25525384.393,262289278.000
175,set2.tif:exp529,25526855.155,262304391
176,set2.tif:exp529,25525891.126,262294485
177,set2.tif:exp533,25569965.233,262747374
178,set2.tif:exp533,25545283.231,262493751
179,set2.tif:exp533,25527274.497,262308700.000
180,set2.tif:exp533,25532643.708,262363872
181,set2.tif:exp533,25527659.193,262312653
182,set2.tif:exp533,25542733.605,262467552.000
183,set2.tif:exp533,25526915.881,262305015.000
184,set2.tif:exp533,25526300.055,262298687.000
185,set2.tif:exp533,25531511.222,262352235
186,set2.tif:exp533,25535930.612,262397647
187,set2.tif:exp533,25541852.783,262458501.000
188,set2.tif:exp533,25547348.604,262514974.000
189,set2.tif:exp533,25561219.001,262657501
190,set2.tif:exp533,25527021.179,262306097
191,set2.tif:exp533,25527289.192,262308851
192,set2.tif:exp533,25525669.339,262292206.000
193,set2.tif:exp533,25524135.126,262276441
194,set2.tif:exp533,25526640.569,262302186
195,set2.tif:exp533,25527712.134,262313197
196,set2.tif:exp533,25525455.824,262290012.000
197,set2.tif:exp533,25526681.345,262302605
198,set2.tif:exp533,25525792.348,262293470.000
199,set2.tif:exp537,25569731.379,262744971
200,set2.tif:exp537,25544161.255,262482222
201,set2.tif:exp537,25527263.986,262308592.000
202,set2.tif:exp537,25532003.844,262357297.000
203,set2.tif:exp537,25527529.469,262311320
204,set2.tif:exp537,25541788.261,262457838
205,set2.tif:exp537,25526648.160,262302264.000
206,set2.tif:exp537,25526267.356,262298351.000
207,set2.tif:exp537,25531110.273,262348115
208,set2.tif:exp537,25535640.800,262394669.000
209,set2.tif:exp537,25541937.936,262459376.000
210,set2.tif:exp537,25546815.984,262509501.000
211,set2.tif:exp537,25561655.568,262661987
212,set2.tif:exp537,25526813.308,262303961.000
213,set2.tif:exp537,25527279.557,262308752.000
214,set2.tif:exp537,25525445.411,262289905
215,set2.tif:exp537,25523967.934,262274723
216,set2.tif:exp537,25526478.925,262300525.000
217,set2.tif:exp537,25527688.875,262312958
218,set2.tif:exp537,25525330.381,262288723
219,set2.tif:exp537,25526602.129,262301791.000
220,set2.tif:exp537,25525629.147,262291793
221,set2.tif:exp541,25569520.394,262742803
222,set2.tif:exp541,25543786.388,262478370
223,set2.tif:exp541,25527610.145,262312149
224,set2.tif:exp541,25532205.097,262359365
225,set2.tif:exp541,25528148.215,262317678
226,set2.tif:exp541,25542086.150,262460899.000
227,set2.tif:exp541,25527279.557,262308752.000
228,set2.tif:exp541,25526537.607,262301128
229,set2.tif:exp541,25531693.985,262354113
230,set2.tif:exp541,25536042.333,262398795.000
231,set2.tif:exp541,25542541.111,262465574
232,set2.tif:exp541,25546837.589,262509723
233,set2.tif:exp541,25561499.568,262660384.000
234,set2.tif:exp541,25527270.117,262308655
235,set2.tif:exp541,25527892.464,262315050.000
236,set2.tif:exp541,25525924.506,262294828
237,set2.tif:exp541,25524634.560,262281573.000
238,set2.tif:exp541,25526981.765,262305692
239,set2.tif:exp541,25528376.522,262320024
240,set2.tif:exp541,25525965.477,262295249
241,set2.tif:exp541,25527329.481,262309265.000
242,set2.tif:exp541,25526255.094,262298225.000
243,set2.tif:exp542,25573389.356,262782559
244,set2.tif:exp542,25544382.069,262484491
245,set2.tif:exp542,25527608.783,262312135
246,set2.tif:exp542,25532259.595,262359925
247,set2.tif:exp542,25527939.274,262315531
248,set2.tif:exp542,25541931.513,262459310
249,set2.tif:exp542,25527178.931,262307718.000
250,set2.tif:exp542,25526573.225,262301494.000
251,set2.tif:exp542,25531226.665,262349311
252,set2.tif:exp542,25535898.595,262397318.000
253,set2.tif:exp542,25543140.588,262471734
254,set2.tif:exp542,25548480.895,262526609.000
255,set2.tif:exp542,25562765.185,262673389
256,set2.tif:exp542,25527178.055,262307709
257,set2.tif:exp542,25527875.433,262314875.000
258,set2.tif:exp542,25526064.643,262296268
259,set2.tif:exp542,25524748.032,262282739.000
260,set2.tif:exp542,25526877.149,262304617.000
261,set2.tif:exp542,25528155.124,262317749
262,set2.tif:exp542,25525922.170,262294804.000
263,set2.tif:exp542,25527240.435,262308350.000
264,set2.tif:exp542,25526138.410,262297026
265,set2.tif:exp543,25569672.891,262744370.000
266,set2.tif:exp543,25541913.120,262459121
267,set2.tif:exp543,25527113.144,262307042
268,set2.tif:exp543,25531077.574,262347779
269,set2.tif:exp543,25527377.751,262309761
270,set2.tif:exp543,25540996.679,262449704.000
271,set2.tif:exp543,25526868.974,262304533
272,set2.tif:exp543,25526281.759,262298499
273,set2.tif:exp543,25530676.139,262343654.000
274,set2.tif:exp543,25535226.811,262390415
275,set2.tif:exp543,25542466.565,262464808
276,set2.tif:exp543,25547191.728,262513362.000
277,set2.tif:exp543,25558368.956,262628215
278,set2.tif:exp543,25526411.289,262299830
279,set2.tif:exp543,25527303.303,262308996.000
280,set2.tif:exp543,25525728.508,262292814
281,set2.tif:exp543,25524461.140,262279791.000
282,set2.tif:exp543,25526556.195,262301319
283,set2.tif:exp543,25527729.068,262313371.000
284,set2.tif:exp543,25525536.014,262290836
285,set2.tif:exp543,25526632.687,262302105.000
286,set2.tif:exp543,25525630.996,262291812
287,set2.tif:exp544,25570129.700,262749064
288,set2.tif:exp544,25542121.574,262461263
289,set2.tif:exp544,25527743.860,262313523.000
290,set2.tif:exp544,25531676.467,262353933.000
291,set2.tif:exp544,25528126.124,262317451
292,set2.tif:exp544,25540966.219,262449391.000
293,set2.tif:exp544,25527300.870,262308971
294,set2.tif:exp544,25526896.612,262304817
295,set2.tif:exp544,25531467.721,262351788.000
296,set2.tif:exp544,25535665.908,262394927
297,set2.tif:exp544,25543231.190,262472665
298,set2.tif:exp544,25548456.371,262526357.000
299,set2.tif:exp544,25558679.788,262631409
300,set2.tif:exp544,25527079.375,262306695
301,set2.tif:exp544,25527923.995,262315374
302,set2.tif:exp544,25526345.016,262299149
303,set2.tif:exp544,25524983.055,262285154.000
304,set2.tif:exp544,25527323.058,262309199
305,set2.tif:exp544,25528637.236,262322703.000
306,set2.tif:exp544,25526228.721,262297954
307,set2.tif:exp544,25527268.366,262308637
308,set2.tif:exp544,25526352.022,262299221
309,set2.tif:exp545,25568771.340,262735106.000
310,set2.tif:exp545,25541301.575,262452837
311,set2.tif:exp545,25527619.001,262312240
312,set2.tif:exp545,25531251.578,262349567
313,set2.tif:exp545,25527880.007,262314922
314,set2.tif:exp545,25540472.429,262444317.000
315,set2.tif:exp545,25527106.916,262306978.000
316,set2.tif:exp545,25526822.164,262304052.000
317,set2.tif:exp545,25531318.922,262350259
318,set2.tif:exp545,25535593.796,262394186
319,set2.tif:exp545,25543182.823,262472168.000
320,set2.tif:exp545,25548186.315,262523582
321,set2.tif:exp545,25558150.088,262625966
322,set2.tif:exp545,25526727.863,262303083.000
323,set2.tif:exp545,25527732.182,262313403.000
324,set2.tif:exp545,25526331.878,262299014.000
325,set2.tif:exp545,25524870.945,262284002.000
326,set2.tif:exp545,25527272.064,262308675
327,set2.tif:exp545,25528653.878,262322874.000
328,set2.tif:exp545,25526288.863,262298572
329,set2.tif:exp545,25527236.251,262308307
330,set2.tif:exp545,25526338.884,262299086.000
331,set2.tif:exp546,25567375.026,262720758.000
332,set2.tif:exp546,25540496.174,262444561
333,set2.tif:exp546,25527326.367,262309233
334,set2.tif:exp546,25530806.155,262344990
335,set2.tif:exp546,25527641.092,262312467
336,set2.tif:exp546,25539820.303,262437616.000
337,set2.tif:exp546,25526629.670,262302074
338,set2.tif:exp546,25526349.200,262299192.000
339,set2.tif:exp546,25530840.022,262345338.000
340,set2.tif:exp546,25534929.603,262387361
341,set2.tif:exp546,25542767.082,262467896
342,set2.tif:exp546,25547427.529,262515785
343,set2.tif:exp546,25557857.551,262622960.000
344,set2.tif:exp546,25526537.996,262301132
345,set2.tif:exp546,25527402.956,262310020.000
346,set2.tif:exp546,25526069.801,262296321
347,set2.tif:exp546,25524525.370,262280451.000
348,set2.tif:exp546,25526818.855,262304018.000
349,set2.tif:exp546,25528793.139,262324305
350,set2.tif:exp546,25525851.810,262294081
351,set2.tif:exp546,25526735.454,262303161.000
352,set2.tif:exp546,25525804.805,262293598.000
353,set2.tif:exp547,25567526.647,262722316.000
354,set2.tif:exp547,25540588.626,262445511.000
355,set2.tif:exp547,25527912.219,262315253
356,set2.tif:exp547,25531312.110,262350189
357,set2.tif:exp547,25528291.175,262319147
358,set2.tif:exp547,25540570.330,262445323.000
359,set2.tif:exp547,25527547.862,262311509.000
360,set2.tif:exp547,25526861.480,262304456.000
361,set2.tif:exp547,25531292.841,262349991
362,set2.tif:exp547,25535440.034,262392606
363,set2.tif:exp547,25543458.330,262474999
364,set2.tif:exp547,25548072.161,262522409.000
365,set2.tif:exp547,25558963.177,262634321
366,set2.tif:exp547,25527178.055,262307709
367,set2.tif:exp547,25528054.595,262316716.000
368,set2.tif:exp547,25526731.951,262303125.000
369,set2.tif:exp547,25525297.099,262288381.000
370,set2.tif:exp547,25527284.618,262308804.000
371,set2.tif:exp547,25528930.065,262325712
372,set2.tif:exp547,25526546.755,262301222
373,set2.tif:exp547,25527626.495,262312317.000
374,set2.tif:exp547,25526630.643,262302084.000
375,set2.tif:exp548,25566921.817,262716101.000
376,set2.tif:exp548,25540212.396,262441645
377,set2.tif:exp548,25527783.955,262313935
378,set2.tif:exp548,25531148.908,262348512.000
379,set2.tif:exp548,25528147.242,262317668.000
380,set2.tif:exp548,25540220.279,262441726.000
381,set2.tif:exp548,25527274.107,262308696
382,set2.tif:exp548,25526893.303,262304783
383,set2.tif:exp548,25531294.982,262350013
384,set2.tif:exp548,25535161.024,262389739.000
385,set2.tif:exp548,25543383.103,262474226
386,set2.tif:exp548,25547551.414,262517058.000
387,set2.tif:exp548,25558346.378,262627983
388,set2.tif:exp548,25526996.168,262305840.000
389,set2.tif:exp548,25527878.937,262314911.000
390,set2.tif:exp548,25526441.165,262300137.000
391,set2.tif:exp548,25525229.366,262287685.000
392,set2.tif:exp548,25527313.326,262309099
393,set2.tif:exp548,25529042.370,262326866
394,set2.tif:exp548,25526406.618,262299782
395,set2.tif:exp548,25527523.338,262311257
396,set2.tif:exp548,25526478.730,262300523.000
397,set2.tif:exp549,25565501.077,262701502
398,set2.tif:exp549,25539726.683,262436654.000
399,set2.tif:exp549,25527722.839,262313307
400,set2.tif:exp549,25530945.709,262346424.000
401,set2.tif:exp549,25528091.771,262317098
402,set2.tif:exp549,25540045.009,262439925
403,set2.tif:exp549,25527339.505,262309368.000
404,set2.tif:exp549,25526876.370,262304609.000
405,set2.tif:exp549,25531201.070,262349048
406,set2.tif:exp549,25534944.784,262387517
407,set2.tif:exp549,25543204.428,262472390.000
408,set2.tif:exp549,25547159.321,262513029.000
409,set2.tif:exp549,25557042.126,262614581
410,set2.tif:exp549,25526947.509,262305340
411,set2.tif:exp549,25527981.996,262315970
412,set2.tif:exp549,25526449.632,262300224.000
413,set2.tif:exp549,25525217.201,262287560.000
414,set2.tif:exp549,25527335.223,262309324
415,set2.tif:exp549,25529052.393,262326969.000
416,set2.tif:exp549,25526397.470,262299688
417,set2.tif:exp549,25527593.115,262311974
418,set2.tif:exp549,25526533.520,262301086.000
419,set2.tif:exp550,25563968.420,262685753.000
420,set2.tif:exp550,25539141.512,262430641
421,set2.tif:exp550,25527585.329,262311894.000
422,set2.tif:exp550,25530652.977,262343416
423,set2.tif:exp550,25527995.231,262316106.000
424,set2.tif:exp550,25539938.349,262438829.000
425,set2.tif:exp550,25527185.743,262307788.000
426,set2.tif:exp550,25526724.944,262303053.000
427,set2.tif:exp550,25531001.375,262346996
428,set2.tif:exp550,25534941.281,262387481
429,set2.tif:exp550,25543218.636,262472536.000
430,set2.tif:exp550,25546578.237,262507058.000
431,set2.tif:exp550,25555969.296,262603557.000
432,set2.tif:exp550,25526854.182,262304381.000
433,set2.tif:exp550,25527822.298,262314329.000
434,set2.tif:exp550,25526214.804,262297811
435,set2.tif:exp550,25525192.482,262287306
436,set2.tif:exp550,25527242.576,262308372
437,set2.tif:exp550,25528923.837,262325648.000
438,set2.tif:exp550,25526545.685,262301211.000
439,set2.tif:exp550,25527533.848,262311365.000
440,set2.tif:exp550,25526525.929,262301008
441,set2.tif:exp551,25562497.756,262670641
442,set2.tif:exp551,25538415.036,262423176.000
443,set2.tif:exp551,25527084.727,262306750.000
444,set2.tif:exp551,25530162.885,262338380
445,set2.tif:exp551,25527457.649,262310582.000
446,set2.tif:exp551,25539421.495,262433518
447,set2.tif:exp551,25526729.518,262303100.000
448,set2.tif:exp551,25526219.573,262297860.000
449,set2.tif:exp551,25530486.369,262341704.000
450,set2.tif:exp551,25534100.164,262378838
451,set2.tif:exp551,25542414.306,262464271.000
452,set2.tif:exp551,25545348.920,262494426.000
453,set2.tif:exp551,25554778.712,262591323
454,set2.tif:exp551,25526440.971,262300135.000
455,set2.tif:exp551,25527359.844,262309577.000
456,set2.tif:exp551,25525663.013,262292141.000
457,set2.tif:exp551,25524585.706,262281071.000
458,set2.tif:exp551,25526726.695,262303071.000
459,set2.tif:exp551,25528370.488,262319962.000
460,set2.tif:exp551,25525892.099,262294495
461,set2.tif:exp551,25526863.816,262304480
462,set2.tif:exp551,25525705.249,262292575.000
463,set2.tif:exp552,25561776.632,262663231
464,set2.tif:exp552,25537997.056,262418881.000
465,set2.tif:exp552,25527140.977,262307328
466,set2.tif:exp552,25529924.360,262335929.000
467,set2.tif:exp552,25527442.856,262310430
468,set2.tif:exp552,25539368.749,262432976
469,set2.tif:exp552,25526816.909,262303998.000
470,set2.tif:exp552,25526323.898,262298932.000
471,set2.tif:exp552,25530516.927,262342018.000
472,set2.tif:exp552,25534400.389,262381923
473,set2.tif:exp552,25542781.193,262468041.000
474,set2.tif:exp552,25545918.521,262500279
475,set2.tif:exp552,25554417.858,262587615
476,set2.tif:exp552,25526295.383,262298639
477,set2.tif:exp552,25527474.387,262310754.000
478,set2.tif:exp552,25525797.409,262293522.000
479,set2.tif:exp552,25524685.262,262282094
480,set2.tif:exp552,25526777.593,262303594.000
481,set2.tif:exp552,25528370.391,262319961.000
482,set2.tif:exp552,25526197.287,262297631.000
483,set2.tif:exp552,25527582.604,262311866
484,set2.tif:exp552,25526512.791,262300873.000
485,set2.tif:exp553,25561993.942,262665464
486,set2.tif:exp553,25538531.525,262424373.000
487,set2.tif:exp553,25527717.681,262313254
488,set2.tif:exp553,25530597.214,262342843.000
489,set2.tif:exp553,25528132.839,262317520
490,set2.tif:exp553,25539869.059,262438117
491,set2.tif:exp553,25527295.225,262308913.000
492,set2.tif:exp553,25527038.501,262306275
493,set2.tif:exp553,25531157.569,262348601.000
494,set2.tif:exp553,25534632.492,262384308
495,set2.tif:exp553,25542959.285,262469871
496,set2.tif:exp553,25545940.223,262500502.000
497,set2.tif:exp553,25555205.839,262595712.000
498,set2.tif:exp553,25527140.685,262307325
499,set2.tif:exp553,25528167.192,262317873.000
500,set2.tif:exp553,25526450.021,262300228.000
501,set2.tif:exp553,25525352.083,262288946.000
502,set2.tif:exp553,25527488.206,262310896.000
503,set2.tif:exp553,25529066.115,262327110
504,set2.tif:exp553,25526588.407,262301650.000
505,set2.tif:exp553,25527692.087,262312991
506,set2.tif:exp553,25526586.071,262301626
507,set2.tif:exp554,25561585.694,262661269
508,set2.tif:exp554,25538386.813,262422886
509,set2.tif:exp554,25527764.589,262313736.000
510,set2.tif:exp554,25530579.405,262342660
511,set2.tif:exp554,25528123.983,262317429
512,set2.tif:exp554,25540244.121,262441971.000
513,set2.tif:exp554,25527464.947,262310657
514,set2.tif:exp554,25527214.160,262308080
515,set2.tif:exp554,25531167.204,262348700.000
516,set2.tif:exp554,25534500.529,262382952.000
517,set2.tif:exp554,25542954.613,262469823
518,set2.tif:exp554,25545785.974,262498917.000
519,set2.tif:exp554,25555382.471,262597527
520,set2.tif:exp554,25527216.593,262308105.000
521,set2.tif:exp554,25528364.844,262319904
522,set2.tif:exp554,25526590.937,262301676
523,set2.tif:exp554,25525502.731,262290494
524,set2.tif:exp554,25527585.329,262311894.000
525,set2.tif:exp554,25529140.369,262327873
526,set2.tif:exp554,25526656.919,262302354
527,set2.tif:exp554,25527547.084,262311501
528,set2.tif:exp554,25526417.420,262299893.000
529,set2.tif:exp555,25560750.806,262652690
530,set2.tif:exp555,25537637.565,262415187
531,set2.tif:exp555,25527058.549,262306481
532,set2.tif:exp555,25529903.242,262335712
533,set2.tif:exp555,25527342.814,262309402.000
534,set2.tif:exp555,25539499.349,262434318.000
535,set2.tif:exp555,25526693.024,262302725
536,set2.tif:exp555,25526635.995,262302139.000
537,set2.tif:exp555,25530620.862,262343086.000
538,set2.tif:exp555,25534598.431,262383958
539,set2.tif:exp555,25543174.259,262472080.000
540,set2.tif:exp555,25545608.272,262497091
541,set2.tif:exp555,25554900.748,262592577.000
542,set2.tif:exp555,25526508.607,262300830
543,set2.tif:exp555,25527679.338,262312860.000
544,set2.tif:exp555,25525947.959,262295069.000
545,set2.tif:exp555,25524549.407,262280698.000
546,set2.tif:exp555,25527097.865,262306885
547,set2.tif:exp555,25528638.793,262322719.000
548,set2.tif:exp555,25527020.400,262306089.000
549,set2.tif:exp555,25527471.760,262310727
550,set2.tif:exp555,25526317.767,262298869
551,set2.tif:exp556,25561238.270,262657699.000
552,set2.tif:exp556,25538222.055,262421193.000
553,set2.tif:exp556,25527676.224,262312828.000
554,set2.tif:exp556,25530548.847,262342346
555,set2.tif:exp556,25527976.644,262315915.000
556,set2.tif:exp556,25539970.075,262439155
557,set2.tif:exp556,25527331.914,262309290
558,set2.tif:exp556,25527247.832,262308426
559,set2.tif:exp556,25531169.540,262348724.000
560,set2.tif:exp556,25534643.975,262384426.000
561,set2.tif:exp556,25542947.315,262469748
562,set2.tif:exp556,25545740.527,262498450.000
563,set2.tif:exp556,25555439.401,262598112
564,set2.tif:exp556,25527076.455,262306665.000
565,set2.tif:exp556,25528397.932,262320244.000
566,set2.tif:exp556,25526670.932,262302498
567,set2.tif:exp556,25525339.335,262288815
568,set2.tif:exp556,25527645.472,262312512.000
569,set2.tif:exp556,25529164.601,262328122.000
570,set2.tif:exp556,25526859.534,262304436.000
571,set2.tif:exp556,25527749.504,262313581.000
572,set2.tif:exp556,25526601.156,262301781
573,set2.tif:exp557,25560933.374,262654566
574,set2.tif:exp557,25537744.322,262416284.000
575,set2.tif:exp557,25527158.397,262307507.000
576,set2.tif:exp557,25530150.040,262338248.000
577,set2.tif:exp557,25527380.768,262309792.000
578,set2.tif:exp557,25539555.015,262434890
579,set2.tif:exp557,25526968.919,262305560.000
580,set2.tif:exp557,25526546.852,262301223.000
581,set2.tif:exp557,25530490.457,262341746
582,set2.tif:exp557,25534177.629,262379634.000
583,set2.tif:exp557,25542578.091,262465954.000
584,set2.tif:exp557,25545027.188,262491120
585,set2.tif:exp557,25555247.588,262596141
586,set2.tif:exp557,25526611.666,262301889
587,set2.tif:exp557,25527882.343,262314946.000
588,set2.tif:exp557,25526073.499,262296359
589,set2.tif:exp557,25524801.557,262283289
590,set2.tif:exp557,25526900.894,262304861.000
591,set2.tif:exp557,25528394.721,262320211.000
592,set2.tif:exp557,25526525.929,262301008
593,set2.tif:exp557,25527128.423,262307199
594,set2.tif:exp557,25525957.010,262295162
595,set2.tif:exp558,25560872.940,262653945.000
596,set2.tif:exp558,25537819.062,262417052
597,set2.tif:exp558,25527567.034,262311706
598,set2.tif:exp558,25530496.588,262341809.000
599,set2.tif:exp558,25527756.803,262313656
600,set2.tif:exp558,25539925.406,262438696
601,set2.tif:exp558,25527287.732,262308836
602,set2.tif:exp558,25527269.923,262308653
603,set2.tif:exp558,25531071.735,262347719.000
604,set2.tif:exp558,25534249.644,262380374.000
605,set2.tif:exp558,25542748.495,262467705.000
606,set2.tif:exp558,25545522.535,262496210
607,set2.tif:exp558,25554977.824,262593369
608,set2.tif:exp558,25526985.366,262305729
