 ,Label,IntDen,RawIntDen
156,set1.tif:exp573,25529746.950,262334106.000
157,set1.tif:exp575,25533335.734,262370983.000
158,set1.tif:exp575,25539230.947,262431560
159,set1.tif:exp575,25531547.911,262352612.000
160,set1.tif:exp575,25531992.944,262357185
161,set1.tif:exp575,25545316.611,262494094.000
162,set1.tif:exp575,25540622.395,262445858
163,set1.tif:exp575,25530853.062,262345472.000
164,set1.tif:exp575,25530348.957,262340292
165,set1.tif:exp575,25545161.487,262492500.000
166,set1.tif:exp575,25528740.490,262323764
167,set1.tif:exp575,25528549.942,262321806.000
168,set1.tif:exp575,25531581.777,262352960
169,set1.tif:exp577,25534871.212,262386761.000
170,set1.tif:exp577,25543031.105,262470609
171,set1.tif:exp577,25532879.995,262366300.000
172,set1.tif:exp577,25531304.714,262350113
173,set1.tif:exp577,25544207.092,262482693.000
174,set1.tif:exp577,25540684.873,262446500.000
175,set1.tif:exp577,25531007.700,262347061
176,set1.tif:exp577,25529454.413,262331100
177,set1.tif:exp577,25548169.868,262523413.000
178,set1.tif:exp577,25528963.056,262326051.000
179,set1.tif:exp577,25528534.371,262321646.000
180,set1.tif:exp577,25532978.383,262367311
181,set1.tif:exp588,25534176.851,262379626
182,set1.tif:exp588,25540073.913,262440222
183,set1.tif:exp588,25529838.039,262335042
184,set1.tif:exp588,25528250.593,262318730
185,set1.tif:exp588,25538607.725,262425156
186,set1.tif:exp588,25537927.279,262418164.000
187,set1.tif:exp588,25531504.020,262352161.000
188,set1.tif:exp588,25528893.474,262325336.000
189,set1.tif:exp588,25547380.135,262515298
190,set1.tif:exp588,25526468.414,262300417.000
191,set1.tif:exp588,25527040.642,262306297.000
192,set1.tif:exp588,25529619.561,262332797
193,set1.tif:exp5105,25532637.966,262363813
194,set1.tif:exp5105,25537640.581,262415218.000
195,set1.tif:exp5105,25531200.876,262349046
196,set1.tif:exp5105,25528796.059,262324335.000
197,set1.tif:exp5105,25537025.826,262408901.000
198,set1.tif:exp5105,25537404.781,262412795.000
199,set1.tif:exp5105,25530310.614,262339898.000
200,set1.tif:exp5105,25527987.543,262316027
201,set1.tif:exp5105,25547028.721,262511687
202,set1.tif:exp5105,25527624.938,262312301.000
203,set1.tif:exp5105,25528872.258,262325118
204,set1.tif:exp5105,25529463.950,262331198
205,set1.tif:exp5120,25533929.177,262377081
206,set1.tif:exp5120,25539040.691,262429605.000
207,set1.tif:exp5120,25534112.524,262378965.000
208,set1.tif:exp5120,25531225.400,262349298.000
209,set1.tif:exp5120,25540715.334,262446813.000
210,set1.tif:exp5120,25538317.718,262422176.000
211,set1.tif:exp5120,25530770.440,262344623
212,set1.tif:exp5120,25528622.930,262322556
213,set1.tif:exp5120,25550336.841,262545680.000
214,set1.tif:exp5120,25531004.975,262347033.000
215,set1.tif:exp5120,25533394.611,262371588
216,set1.tif:exp5120,25530199.574,262338757.000
217,set1.tif:exp5136,25534794.915,262385977
218,set1.tif:exp5136,25540814.890,262447836
219,set1.tif:exp5136,25534195.925,262379822
220,set1.tif:exp5136,25531914.896,262356383
221,set1.tif:exp5136,25540822.772,262447917.000
222,set1.tif:exp5136,25540470.482,262444297
223,set1.tif:exp5136,25530951.840,262346487
224,set1.tif:exp5136,25529375.488,262330289
225,set1.tif:exp5136,25553043.732,262573495
226,set1.tif:exp5136,25531548.495,262352618.000
227,set1.tif:exp5136,25534171.498,262379571
228,set1.tif:exp5136,25531260.629,262349660
