 ,Label,IntDen,RawIntDen
281,exp6set1.tif:exp6205,26266798.66,262406486
282,exp6set1.tif:exp6205,26269986.03,262438328
283,exp6set1.tif:exp6205,26261078.86,262349345
284,exp6set1.tif:exp6205,26263133.71,262369873
285,exp6set1.tif:exp6205,26267672.43,262415215
286,exp6set1.tif:exp6205,26261020.21,262348759
287,exp6set1.tif:exp6205,26274506.93,262483492
288,exp6set1.tif:exp6205,26262752.23,262366062
289,exp6set1.tif:exp6205,26287808.87,262616379
290,exp6set1.tif:exp6205,26287162.83,262609925
291,exp6set1.tif:exp6205,26262576.55,262364307
292,exp6set1.tif:exp6205,26276992.51,262508323
293,exp6set1.tif:exp6205,26257276.28,262311357
294,exp6set1.tif:exp6205,26256266.37,262301268
295,exp6set1.tif:exp6205,26270018.76,262438655
296,exp6set1.tif:exp6205,26263107.38,262369610
297,exp6set1.tif:exp6205,26265098.16,262389498
298,exp6set1.tif:exp6205,26256075.88,262299365
299,exp6set1.tif:exp6205,26267292.35,262411418
300,exp6set1.tif:exp6205,26259313.61,262331710
301,exp6set1.tif:exp6221,26268289.44,262421379
302,exp6set1.tif:exp6221,26272325.16,262461696
303,exp6set1.tif:exp6221,26262306.69,262361611
304,exp6set1.tif:exp6221,26265219.09,262390706
305,exp6set1.tif:exp6221,26270139.88,262439865
306,exp6set1.tif:exp6221,26262419,262362733
307,exp6set1.tif:exp6221,26273936.46,262477793
308,exp6set1.tif:exp6221,26263044.32,262368980
309,exp6set1.tif:exp6221,26289862.82,262636898
310,exp6set1.tif:exp6221,26288725.79,262625539
311,exp6set1.tif:exp6221,26265524.59,262393758
312,exp6set1.tif:exp6221,26277508.72,262513480
313,exp6set1.tif:exp6221,26258493.49,262323517
314,exp6set1.tif:exp6221,26257118.02,262309776
315,exp6set1.tif:exp6221,26271958.59,262458034
316,exp6set1.tif:exp6221,26262928.71,262367825
317,exp6set1.tif:exp6221,26265484.75,262393360
318,exp6set1.tif:exp6221,26256216.62,262300771
319,exp6set1.tif:exp6221,26268958.41,262428062
320,exp6set1.tif:exp6221,26259527.32,262333845
321,exp6set1.tif:exp6237,26270287.03,262441335
322,exp6set1.tif:exp6237,26275560.58,262494018
323,exp6set1.tif:exp6237,26263502.18,262373554
324,exp6set1.tif:exp6237,26267827.88,262416768
325,exp6set1.tif:exp6237,26273051.28,262468950
326,exp6set1.tif:exp6237,26262485.06,262363393
327,exp6set1.tif:exp6237,26276536.25,262503765
328,exp6set1.tif:exp6237,26264474.84,262383271
329,exp6set1.tif:exp6237,26296784.01,262706041
330,exp6set1.tif:exp6237,26293002.65,262668265
331,exp6set1.tif:exp6237,26268581.43,262424296
332,exp6set1.tif:exp6237,26281461.76,262552971
333,exp6set1.tif:exp6237,26259146.64,262330042
334,exp6set1.tif:exp6237,26258452.85,262323111
335,exp6set1.tif:exp6237,26274847.07,262486890
336,exp6set1.tif:exp6237,26264125.2,262379778
337,exp6set1.tif:exp6237,26267095.35,262409450
338,exp6set1.tif:exp6237,26256849.25,262307091
339,exp6set1.tif:exp6237,26270854.3,262447002
340,exp6set1.tif:exp6237,26261388.67,262352440
341,exp6set1.tif:exp6269,26268960.71,262428085
342,exp6set1.tif:exp6269,26271393.13,262452385
343,exp6set1.tif:exp6269,26261327.51,262351829
344,exp6set1.tif:exp6269,26264005.38,262378581
345,exp6set1.tif:exp6269,26268718.47,262425665
346,exp6set1.tif:exp6269,26261496.58,262353518
347,exp6set1.tif:exp6269,26272137.57,262459822
348,exp6set1.tif:exp6269,26262327.31,262361817
349,exp6set1.tif:exp6269,26285141.52,262589732
350,exp6set1.tif:exp6269,26291600.35,262654256
351,exp6set1.tif:exp6269,26268873.72,262427216
352,exp6set1.tif:exp6269,26275061.68,262489034
353,exp6set1.tif:exp6269,26258836.73,262326946
354,exp6set1.tif:exp6269,26257830.43,262316893
355,exp6set1.tif:exp6269,26273919.85,262477627
356,exp6set1.tif:exp6269,26263530.4,262373836
357,exp6set1.tif:exp6269,26266900.66,262407505
358,exp6set1.tif:exp6269,26256922.03,262307818
359,exp6set1.tif:exp6269,26268914.56,262427624
360,exp6set1.tif:exp6269,26261262.35,262351178
361,exp6set1.tif:exp6271,26269777.12,262436241
362,exp6set1.tif:exp6271,26272479.81,262463241
363,exp6set1.tif:exp6271,26261926.31,262357811
364,exp6set1.tif:exp6271,26264785.85,262386378
365,exp6set1.tif:exp6271,26269706.45,262435535
366,exp6set1.tif:exp6271,26262188.87,262360434
367,exp6set1.tif:exp6271,26273391.52,262472349
368,exp6set1.tif:exp6271,26262511.59,262363658
369,exp6set1.tif:exp6271,26289265.42,262630930
370,exp6set1.tif:exp6271,26292565.41,262663897
371,exp6set1.tif:exp6271,26270516.66,262443629
372,exp6set1.tif:exp6271,26275615.64,262494568
373,exp6set1.tif:exp6271,26258526.72,262323849
374,exp6set1.tif:exp6271,26257526.83,262313860
375,exp6set1.tif:exp6271,26274052.18,262478949
376,exp6set1.tif:exp6271,26264280.75,262381332
377,exp6set1.tif:exp6271,26267817.77,262416667
378,exp6set1.tif:exp6271,26256843.55,262307034
379,exp6set1.tif:exp6271,26269643.59,262434907
380,exp6set1.tif:exp6271,26261643.13,262354982
381,exp6set1.tif:exp6273,26270940.18,262447860
382,exp6set1.tif:exp6273,26274613.54,262484557
383,exp6set1.tif:exp6273,26262322.3,262361767
384,exp6set1.tif:exp6273,26265415.98,262392673
385,exp6set1.tif:exp6273,26270803.34,262446493
386,exp6set1.tif:exp6273,26262878.35,262367322
387,exp6set1.tif:exp6273,26275276.3,262491178
388,exp6set1.tif:exp6273,26263247.32,262371008
389,exp6set1.tif:exp6273,26292981.52,262668054
390,exp6set1.tif:exp6273,26293282.32,262671059
391,exp6set1.tif:exp6273,26274316.34,262481588
392,exp6set1.tif:exp6273,26278339.45,262521779
393,exp6set1.tif:exp6273,26258579.38,262324375
394,exp6set1.tif:exp6273,26257809.31,262316682
395,exp6set1.tif:exp6273,26275559.08,262494003
396,exp6set1.tif:exp6273,26264936.1,262387879
397,exp6set1.tif:exp6273,26269668.82,262435159
398,exp6set1.tif:exp6273,26256726.23,262305862
399,exp6set1.tif:exp6273,26271275.11,262451206
400,exp6set1.tif:exp6273,26262033.11,262358878
401,exp6set1.tif:exp6285,26269278.63,262431261
402,exp6set1.tif:exp6285,26270203.05,262440496
403,exp6set1.tif:exp6285,26260066.76,262339234
404,exp6set1.tif:exp6285,26260682.27,262345383
405,exp6set1.tif:exp6285,26268406.86,262422552
406,exp6set1.tif:exp6285,26261795.98,262356509
407,exp6set1.tif:exp6285,26276538.65,262503789
408,exp6set1.tif:exp6285,26262890.67,262367445
409,exp6set1.tif:exp6285,26287431,262612604
410,exp6set1.tif:exp6285,26293256.3,262670799
411,exp6set1.tif:exp6285,26271450.19,262452955
412,exp6set1.tif:exp6285,26276414.83,262502552
413,exp6set1.tif:exp6285,26257851.35,262317102
414,exp6set1.tif:exp6285,26257116.62,262309762
415,exp6set1.tif:exp6285,26274564.59,262484068
416,exp6set1.tif:exp6285,26263973.65,262378264
417,exp6set1.tif:exp6285,26269044.59,262428923
418,exp6set1.tif:exp6285,26257051.55,262309112
419,exp6set1.tif:exp6285,26269921.27,262437681
420,exp6set1.tif:exp6285,26261950.33,262358051
421,exp6set1.tif:exp6301,26267354.01,262412034
422,exp6set1.tif:exp6301,26267454.41,262413037
423,exp6set1.tif:exp6301,26260538.13,262343943
424,exp6set1.tif:exp6301,26260313.7,262341701
425,exp6set1.tif:exp6301,26268225.28,262420738
426,exp6set1.tif:exp6301,26261719.9,262355749
427,exp6set1.tif:exp6301,26274879.1,262487210
428,exp6set1.tif:exp6301,26261467.85,262353231
429,exp6set1.tif:exp6301,26283408.59,262572420
430,exp6set1.tif:exp6301,26292285.33,262661099
431,exp6set1.tif:exp6301,26267680.94,262415300
432,exp6set1.tif:exp6301,26275771.59,262496126
433,exp6set1.tif:exp6301,26258092.69,262319513
434,exp6set1.tif:exp6301,26256847.85,262307077
435,exp6set1.tif:exp6301,26271608.85,262454540
436,exp6set1.tif:exp6301,26262870.25,262367241
437,exp6set1.tif:exp6301,26268986.44,262428342
438,exp6set1.tif:exp6301,26256910.91,262307707
439,exp6set1.tif:exp6301,26267635.39,262414845
440,exp6set1.tif:exp6301,26260150.14,262340067
441,exp6set1.tif:exp6301label,25684382.83,256588126
442,exp6set1.tif:exp6301label,25690640.66,256650642
443,exp6set1.tif:exp6301label,25704766.12,256791756
444,exp6set1.tif:exp6301label,25701463.13,256758759
445,exp6set1.tif:exp6301label,25725771.64,257001602
446,exp6set1.tif:exp6301label,25731328.37,257057114
447,exp6set1.tif:exp6301label,25655964.54,256304226
448,exp6set1.tif:exp6301label,25744989.57,257193590
449,exp6set1.tif:exp6301label,25751540.89,257259038
450,exp6set1.tif:exp6301label,25193628.56,251685469
451,exp6set1.tif:exp6301label,25138170.25,251131438
452,exp6set1.tif:exp6301label,25150684.8,251256459
453,exp6set1.tif:exp6301label,25167533.38,251424777
454,exp6set1.tif:exp6301label,25162672.34,251376215
455,exp6set1.tif:exp6301label,25182397.58,251573271
456,exp6set1.tif:exp6301label,25190132.48,251650543
457,exp6set1.tif:exp6301label,25101433.27,250764434
458,exp6set1.tif:exp6301label,25209909.37,251848115
459,exp6set1.tif:exp6301label,25196439.56,251713551
460,exp6set1.tif:exp6301label,25174325.44,251492630
